60	21	30
20	2	50
48	28	7
7	68	46
76	35	99
72	48	57
4	76	4
61	53	80
74	76	57
14	3	2
57	89	18
88	58	14
74	48	43
53	63	93
28	78	64
68	36	75
85	67	72
98	61	53
99	31	86
84	30	2
76	10	15
90	88	31
76	38	50
54	83	13
7	3	23
30	57	61
13	84	31
74	47	20
71	74	25
63	6	20
54	1	36
82	37	34
42	7	61
33	52	21
9	7	74
45	1	41
3	60	41
99	90	51
29	21	48
40	55	38
91	61	78
94	8	81
86	27	13
8	27	20
90	18	32
70	2	4
12	71	67
17	23	24
21	42	1
77	90	34
74	90	92
60	38	97
11	85	88
41	88	56
88	51	94
65	45	14
17	14	76
63	53	29
87	14	53
15	26	34
71	43	4
78	16	49
35	21	7
68	17	80
26	77	28
23	56	33
26	13	66
40	58	64
9	23	22
3	55	21
16	25	90
28	49	50
71	54	68
38	29	68
41	4	81
71	88	28
51	35	17
81	89	90
91	90	91
64	49	20
82	68	76
10	67	98
74	19	18
60	9	77
54	94	89
92	83	98
62	15	92
64	38	20
10	99	52
56	72	96
69	10	26
65	66	1
48	97	11
86	20	56
13	56	77
44	29	98
73	26	64
29	99	16
53	95	37
16	29	100
30	41	58
62	44	7
72	35	27
60	34	49
87	87	2
43	32	3
45	86	98
30	87	38
61	57	20
11	7	54
63	71	26
68	36	58
76	77	27
81	47	35
36	29	22
43	31	52
77	50	83
91	93	58
61	42	52
79	34	63
26	65	13
14	71	64
30	80	66
46	60	90
73	43	74
45	37	95
62	64	86
57	91	15
15	39	38
89	79	65
61	77	31
4	29	47
93	47	18
5	35	48
4	61	4
82	58	73
38	52	100
70	38	57
46	27	88
13	37	56
68	6	44
64	5	13
61	38	86
90	68	72
94	55	53
82	77	29
85	44	63
13	13	78
2	49	59
32	14	56
76	81	29
63	71	81
84	68	34
6	20	48
18	98	11
15	21	71
1	26	43
93	38	89
12	26	58
100	6	12
43	89	80
20	61	48
6	4	66
26	37	68
100	77	93
76	69	61
13	69	88
34	45	38
77	54	39
76	54	91
80	48	55
18	56	10
48	96	22
61	18	36
57	21	32
33	29	67
98	17	51
6	9	53
10	85	56
64	52	95
22	54	64
3	58	71
17	76	8
3	50	88
53	85	10
57	83	20
47	66	97
47	57	56
56	67	77
88	41	35
88	13	84
51	16	10
77	13	78
24	20	62
84	47	100
42	20	34
46	5	18
32	25	71
29	65	9
73	22	26
14	14	11
22	78	6
6	72	35
61	61	56
53	43	33
60	97	3
23	46	86
25	22	63
74	12	92
93	82	56
11	1	9
76	20	83
21	17	97
88	99	41
52	95	71
93	62	64
93	94	20
77	3	80
79	86	48
74	58	90
54	55	84
54	22	86
27	96	2
60	62	49
86	1	25
32	88	74
58	73	31
55	53	5
6	53	98
70	41	54
58	46	96
70	60	22
12	85	69
3	92	47
47	58	48
41	83	14
20	62	100
44	7	95
86	18	30
63	32	71
43	3	49
92	9	35
58	78	91
95	72	19
91	20	93
94	96	79
69	21	58
12	43	30
96	93	54
27	61	99
75	62	38
20	32	12
4	30	44
4	6	93
96	87	77
53	55	68
65	27	19
49	44	89
54	7	13
2	51	24
81	75	12
54	14	72
50	96	48
9	25	66
83	98	12
3	29	79
7	55	48
67	71	67
62	47	39
33	4	74
42	7	64
89	70	35
9	89	17
34	59	48
87	5	55
35	97	37
39	70	59
53	90	53
56	76	28
73	50	94
98	17	57
97	24	96
59	20	74
27	51	75
19	25	8
96	49	83
98	91	64
45	23	66
20	52	49
54	80	50
24	60	12
26	33	68
30	28	70
88	42	60
63	55	63
84	77	17
69	20	85
94	4	47
24	74	59
45	23	4
81	52	9
6	46	48
77	56	60
88	47	50
14	6	32
58	18	77
5	41	36
9	28	31
80	3	70
79	68	25
30	39	41
89	28	46
31	93	67
56	34	74
57	76	14
3	85	50
79	2	43
77	3	10
74	70	41
25	69	63
45	77	55
85	70	5
19	24	11
55	18	18
3	85	58
66	52	99
52	1	11
36	96	85
48	70	98
99	53	33
35	52	36
60	80	81
17	7	56
57	13	19
